fare_amount,passenger_count,pickup_year,pickup_month,pickup_day_of_month,pickup_hour,pickup_minute,pickup_second,Trip_distance_KM
4.9,1.0,2010.0,4.0,15.0,18.0,13.0,0.0,0.09182702579568715
6.0,1.0,2012.0,9.0,26.0,13.0,14.0,47.0,0.23380275385853125
5.0,1.0,2014.0,1.0,10.0,8.0,16.0,7.0,0.07375913331383278
12.0,1.0,2014.0,3.0,12.0,18.0,12.0,44.0,0.0
13.5,1.0,2013.0,3.0,2.0,15.0,47.0,27.0,0.3181221234777622
13.7,3.0,2010.0,5.0,21.0,8.0,35.0,0.0,0.5508590857994317
10.5,1.0,2011.0,10.0,16.0,22.0,37.0,25.0,0.4851109109225137
5.7,1.0,2012.0,3.0,7.0,11.0,26.0,12.0,0.1504758541080595
9.0,2.0,2013.0,8.0,24.0,17.0,7.0,0.0,0.3464605841230112
22.5,1.0,2014.0,2.0,6.0,11.0,17.0,0.0,0.922087763563459
7.5,1.0,2014.0,2.0,6.0,11.0,17.0,0.0,0.1542853648407327
14.1,1.0,2011.0,4.0,20.0,18.0,51.0,56.0,0.5623194585240949
9.3,1.0,2012.0,5.0,3.0,21.0,28.0,0.0,0.2920888230981427
4.0,1.0,2014.0,2.0,22.0,18.0,41.0,34.0,0.07057795528589664
5.5,1.0,2014.0,10.0,3.0,16.0,31.0,0.0,0.13374765646492687
9.3,1.0,2009.0,5.0,18.0,12.0,30.0,0.0,0.24438949334405768
7.3,2.0,2010.0,6.0,26.0,9.0,59.0,0.0,0.21842550432513969
4.5,1.0,2013.0,6.0,20.0,12.0,36.0,8.0,0.1005362125176078
5.7,2.0,2010.0,4.0,10.0,16.0,56.0,0.0,0.1511955632818127
8.0,1.0,2014.0,11.0,15.0,13.0,12.0,56.0,0.209716224411891
20.5,2.0,2015.0,5.0,20.0,20.0,29.0,35.0,0.9500312216947938
9.3,1.0,2011.0,10.0,16.0,11.0,37.0,46.0,0.44169864778920126
8.5,2.0,2011.0,10.0,21.0,8.0,18.0,49.0,0.35015145055466224
8.1,1.0,2012.0,3.0,24.0,22.0,13.0,0.0,0.31324112262345477
5.0,5.0,2013.0,12.0,9.0,9.0,16.0,0.0,0.09622329086232766
5.3,5.0,2009.0,1.0,16.0,5.0,58.0,0.0,0.06402666425984349
5.3,1.0,2010.0,4.0,21.0,13.0,39.0,0.0,0.17696405028710122
6.9,2.0,2011.0,7.0,1.0,8.0,24.0,0.0,0.32503604550690873
8.5,1.0,2014.0,10.0,21.0,7.0,4.0,6.0,0.23091017427638905
6.5,1.0,2012.0,7.0,2.0,8.0,43.0,33.0,0.3157315817708517
29.0,1.0,2012.0,9.0,15.0,2.0,17.0,0.0,0.6033427707596463
21.0,6.0,2014.0,1.0,29.0,22.0,41.0,0.0,0.8839797114872853
14.5,2.0,2009.0,1.0,2.0,10.0,13.0,46.0,0.6037445688489753
6.1,1.0,2011.0,5.0,17.0,7.0,53.0,19.0,0.3824921977161915
13.0,1.0,2013.0,11.0,7.0,10.0,19.0,35.0,0.32704557542804086
15.0,1.0,2014.0,7.0,11.0,12.0,24.0,43.0,0.23037235415000515
4.9,1.0,2010.0,2.0,3.0,14.0,33.0,29.0,0.121676211258895
8.9,5.0,2010.0,11.0,11.0,21.0,18.0,0.0,0.35344221178274327
8.1,1.0,2012.0,4.0,5.0,20.0,19.0,3.0,0.3014421438540891
6.0,1.0,2013.0,4.0,30.0,16.0,25.0,36.0,0.16409674501877214
8.0,1.0,2014.0,5.0,20.0,13.0,15.0,0.0,0.21863173894477717
8.5,1.0,2009.0,11.0,28.0,17.0,12.0,0.0,0.2984291242159804
8.9,1.0,2010.0,1.0,31.0,15.0,21.0,8.0,0.4539374016135548
10.5,5.0,2010.0,8.0,6.0,9.0,29.0,0.0,0.11954704738484731
10.1,2.0,2010.0,9.0,8.0,15.0,14.0,0.0,0.7102920608314558
5.0,1.0,2015.0,2.0,1.0,17.0,24.0,59.0,0.13488854814352655
6.0,1.0,2015.0,2.0,16.0,17.0,12.0,44.0,0.17058807149455887
7.0,1.0,2015.0,4.0,9.0,7.0,20.0,46.0,0.07152678688466368
10.5,2.0,2012.0,3.0,28.0,13.0,9.0,20.0,0.39632654393241157
14.5,1.0,2013.0,12.0,4.0,18.0,13.0,0.0,0.4562200996730064
11.3,2.0,2010.0,11.0,25.0,22.0,54.0,0.0,0.012164262201557533
6.5,1.0,2011.0,1.0,14.0,17.0,22.0,12.0,0.11245915813679544
5.7,1.0,2011.0,6.0,2.0,14.0,4.0,0.0,0.23176160554477587
13.0,1.0,2013.0,5.0,2.0,1.0,22.0,0.0,0.46499512539690796
18.5,1.0,2011.0,11.0,10.0,0.0,9.0,7.0,0.5882606523380262
14.1,2.0,2012.0,6.0,17.0,18.0,8.0,12.0,0.5073082999860135
4.5,2.0,2010.0,1.0,9.0,21.0,28.0,55.0,0.13798636537820747
3.3,1.0,2011.0,8.0,30.0,10.0,9.0,3.0,0.05097867977960214
8.5,1.0,2012.0,3.0,26.0,5.0,47.0,15.0,0.47324998826402936
5.3,1.0,2010.0,7.0,31.0,22.0,0.0,38.0,0.1950248143582495
4.5,1.0,2011.0,6.0,12.0,1.0,48.0,0.0,0.12066639960878185
3.7,2.0,2009.0,1.0,11.0,22.0,50.0,0.0,0.1272864421755058
8.1,1.0,2011.0,7.0,26.0,11.0,56.0,41.0,0.19710412821560008
12.9,1.0,2011.0,5.0,22.0,0.0,30.0,32.0,0.6040679698242161
8.1,2.0,2011.0,8.0,20.0,13.0,40.0,33.0,0.19033588665200632
9.5,1.0,2013.0,3.0,14.0,11.0,13.0,0.0,0.24926428741908582
11.0,1.0,2009.0,3.0,28.0,20.0,5.0,13.0,0.5252733190878812
6.1,2.0,2011.0,10.0,10.0,18.0,31.0,34.0,0.22671967993037467
10.0,1.0,2014.0,7.0,23.0,8.0,42.0,0.0,0.12829903828332156
10.1,1.0,2009.0,4.0,3.0,11.0,58.0,0.0,0.27783069756399636
7.7,5.0,2011.0,4.0,30.0,4.0,15.0,0.0,0.36059315917643375
8.0,1.0,2014.0,3.0,26.0,22.0,46.0,23.0,0.2186490474189052
6.1,1.0,2009.0,7.0,16.0,18.0,4.0,0.0,0.16287163076463568
20.5,1.0,2012.0,9.0,13.0,11.0,31.0,0.0,0.6200360665452789
9.5,1.0,2013.0,11.0,19.0,10.0,38.0,0.0,0.2560157129424398
7.0,1.0,2014.0,2.0,14.0,5.0,55.0,36.0,0.1675804718254185
8.5,1.0,2011.0,7.0,13.0,7.0,32.0,0.0,0.4833207325123998
7.5,2.0,2014.0,5.0,30.0,21.0,44.0,34.0,0.22639074748468999
11.5,1.0,2015.0,6.0,22.0,19.0,4.0,41.0,0.3964720235545932
7.7,1.0,2010.0,4.0,29.0,8.0,27.0,0.0,0.3594942481406683
6.1,2.0,2011.0,12.0,14.0,20.0,47.0,0.0,0.22393530050295807
11.5,2.0,2015.0,5.0,28.0,11.0,56.0,51.0,0.3904576721475741
6.0,1.0,2012.0,9.0,24.0,23.0,7.0,15.0,0.2671808293912514
17.0,1.0,2013.0,5.0,2.0,18.0,59.0,25.0,0.4159741248495332
7.5,1.0,2014.0,8.0,15.0,21.0,24.0,0.0,0.14412294348415308
6.9,1.0,2011.0,3.0,20.0,17.0,25.0,0.0,0.16506114985045484
3.0,1.0,2013.0,2.0,15.0,12.0,13.0,0.0,0.037183844586553876
63.0,1.0,2014.0,3.0,3.0,19.0,3.0,42.0,0.4757706147499747
6.0,1.0,2013.0,3.0,10.0,4.0,12.0,0.0,0.11344394268098607
6.5,1.0,2014.0,6.0,18.0,7.0,38.0,20.0,0.253694279860821
14.5,1.0,2014.0,8.0,1.0,1.0,59.0,0.0,0.7374738077773202
2.5,1.0,2010.0,1.0,19.0,1.0,10.0,0.0,0.0
4.1,1.0,2009.0,4.0,10.0,17.0,32.0,0.0,0.11109512946560335
13.3,2.0,2010.0,8.0,21.0,14.0,22.0,57.0,0.8348516456757483
6.0,3.0,2012.0,12.0,8.0,23.0,27.0,0.0,0.21703582457201362
6.5,1.0,2013.0,1.0,16.0,16.0,40.0,0.0,0.1647122800260906
12.5,1.0,2013.0,3.0,25.0,11.0,32.0,32.0,0.5249600209152907
21.5,1.0,2014.0,5.0,9.0,12.0,55.0,0.0,0.7290885876164664
49.57,2.0,2010.0,10.0,23.0,18.0,39.0,0.0,3.5482269534529966e-05
10.1,1.0,2011.0,7.0,10.0,2.0,8.0,8.0,0.38790253513234024
4.5,1.0,2010.0,4.0,28.0,18.0,58.0,0.0,0.06319261149282097
5.3,3.0,2011.0,12.0,17.0,13.0,53.0,0.0,0.19568673605779313
8.0,1.0,2013.0,10.0,31.0,23.0,44.0,0.0,0.17325392622334512
7.7,1.0,2009.0,7.0,30.0,21.0,24.0,21.0,0.26642812058642706
7.5,2.0,2012.0,10.0,1.0,9.0,2.0,0.0,0.5328818364582386
5.5,1.0,2015.0,3.0,17.0,13.0,30.0,23.0,0.0758841848422484
7.7,1.0,2009.0,3.0,1.0,18.0,37.0,49.0,0.22593876640883379
8.1,1.0,2010.0,2.0,12.0,21.0,30.0,3.0,0.4083803117391239
5.5,1.0,2014.0,7.0,12.0,13.0,17.0,34.0,0.09215659015400517
6.5,1.0,2015.0,6.0,13.0,7.0,19.0,10.0,0.15346133144531918
4.5,1.0,2013.0,8.0,6.0,23.0,24.0,46.0,0.0813749130992991
7.0,1.0,2013.0,9.0,24.0,18.0,23.0,52.0,0.17559959839855582
17.5,1.0,2014.0,2.0,19.0,12.0,48.0,0.0,0.4452486033934806
4.9,2.0,2011.0,2.0,13.0,14.0,48.0,57.0,0.08987181314149797
6.0,1.0,2013.0,6.0,1.0,12.0,53.0,0.0,0.22876227999797155
4.5,5.0,2010.0,3.0,11.0,20.0,59.0,0.0,0.07922288215477122
10.5,1.0,2014.0,9.0,22.0,11.0,58.0,0.0,0.2298885452270895
8.9,1.0,2010.0,2.0,17.0,22.0,51.0,0.0,0.5240471996361877
6.1,5.0,2010.0,2.0,28.0,16.0,56.0,0.0,0.33558923672822566
14.5,1.0,2010.0,8.0,7.0,13.0,46.0,0.0,0.7753391102438738
8.0,5.0,2013.0,1.0,13.0,13.0,38.0,0.0,0.17330453546435087
5.5,1.0,2013.0,5.0,25.0,15.0,46.0,29.0,0.25370495791089714
52.0,1.0,2014.0,9.0,10.0,12.0,9.0,1.0,0.1303965306682216
49.8,1.0,2012.0,4.0,22.0,17.0,10.0,0.0,0.4447816050476957
16.5,1.0,2014.0,7.0,7.0,13.0,52.0,0.0,0.5365304840086311
11.3,5.0,2010.0,4.0,16.0,17.0,2.0,0.0,0.3695641982178823
10.0,2.0,2012.0,11.0,10.0,12.0,37.0,0.0,0.3015136894901329
16.5,1.0,2012.0,11.0,11.0,3.0,12.0,0.0,0.7704919274287381
8.9,2.0,2009.0,9.0,13.0,12.0,47.0,43.0,0.4270965305036467
6.9,1.0,2011.0,2.0,22.0,13.0,35.0,0.0,0.34520634556057234
5.0,1.0,2013.0,1.0,22.0,23.0,26.0,29.0,0.0885851839059
4.0,1.0,2014.0,6.0,1.0,2.0,24.0,0.0,0.055885938667800034
5.7,1.0,2009.0,3.0,18.0,9.0,2.0,0.0,0.17061259491608835
2.9,1.0,2011.0,4.0,22.0,9.0,2.0,9.0,0.032109004042683756
10.5,1.0,2013.0,7.0,21.0,11.0,22.0,0.0,0.4664220043685174
4.5,5.0,2013.0,9.0,17.0,21.0,21.0,0.0,0.14053559870647533
7.0,1.0,2014.0,10.0,25.0,2.0,16.0,35.0,0.26888756260429547
12.9,1.0,2010.0,2.0,3.0,20.0,51.0,29.0,0.3890266365193082
53.0,2.0,2011.0,3.0,20.0,21.0,39.0,21.0,0.2628419800926909
36.0,1.0,2011.0,4.0,8.0,23.0,29.0,49.0,0.1314021302617292
5.5,1.0,2013.0,4.0,22.0,10.0,52.0,53.0,0.17951671892155896
13.5,1.0,2013.0,7.0,31.0,10.0,49.0,0.0,0.3865093488835541
22.0,1.0,2014.0,5.0,1.0,14.0,20.0,0.0,0.7650724957486078
11.0,1.0,2014.0,8.0,5.0,20.0,46.0,20.0,0.5238945894517245
5.0,1.0,2009.0,1.0,29.0,20.0,49.0,3.0,0.09028141842898524
9.7,1.0,2010.0,12.0,24.0,19.0,14.0,7.0,0.445573667218591
9.5,1.0,2013.0,4.0,19.0,23.0,5.0,47.0,0.4269499565424927
8.5,6.0,2015.0,6.0,16.0,14.0,28.0,22.0,0.1559793900761996
5.5,1.0,2012.0,9.0,21.0,14.0,4.0,49.0,0.1175414406986439
10.5,1.0,2014.0,6.0,17.0,22.0,48.0,0.0,0.2626614285609137
3.7,3.0,2010.0,3.0,25.0,10.0,20.0,0.0,0.07937204250328876
11.7,1.0,2012.0,2.0,24.0,18.0,44.0,0.0,0.5295199465195723
9.0,2.0,2014.0,1.0,4.0,21.0,11.0,0.0,0.24603548351533513
10.1,1.0,2009.0,4.0,8.0,8.0,52.0,0.0,0.47358434255584486
8.1,1.0,2012.0,4.0,18.0,19.0,8.0,0.0,0.19125910734694385
7.3,1.0,2009.0,5.0,11.0,8.0,16.0,13.0,0.17941098241937073
5.7,2.0,2011.0,5.0,16.0,23.0,10.0,43.0,0.09965263654260416
10.5,1.0,2011.0,12.0,3.0,20.0,56.0,0.0,0.25167679451625397
8.1,5.0,2012.0,3.0,23.0,19.0,13.0,0.0,0.47905758077280963
28.5,1.0,2012.0,9.0,19.0,9.0,22.0,56.0,0.5449632110304792
45.0,2.0,2010.0,4.0,16.0,19.0,12.0,0.0,0.5463367363549806
13.7,1.0,2011.0,10.0,25.0,14.0,19.0,0.0,0.5961407167112113
7.3,1.0,2012.0,3.0,16.0,18.0,2.0,35.0,0.1519515858284605
5.5,1.0,2014.0,3.0,28.0,7.0,3.0,26.0,0.08715803288828593
11.5,1.0,2013.0,12.0,4.0,8.0,44.0,6.0,0.23072579885211758
8.0,1.0,2015.0,1.0,14.0,20.0,54.0,3.0,0.24972270767974364
4.9,1.0,2009.0,1.0,9.0,14.0,41.0,24.0,0.15238075794166128
3.7,1.0,2010.0,4.0,20.0,21.0,39.0,0.0,0.07144508611831717
13.5,5.0,2012.0,12.0,24.0,23.0,12.0,0.0,0.5463292798020447
10.5,1.0,2011.0,3.0,1.0,8.0,53.0,0.0,0.6299996299237305
10.0,2.0,2014.0,5.0,15.0,18.0,23.0,0.0,0.21120182233956053
11.5,2.0,2014.0,8.0,12.0,3.0,11.0,51.0,0.38954843657321137
16.0,1.0,2014.0,9.0,3.0,18.0,8.0,0.0,0.43490834513952953
8.9,2.0,2009.0,7.0,25.0,15.0,42.0,18.0,0.38438655664199406
4.5,1.0,2012.0,11.0,14.0,17.0,19.0,0.0,0.16607728790719298
9.5,1.0,2014.0,5.0,4.0,17.0,30.0,29.0,0.3727848859487256
5.3,5.0,2010.0,1.0,20.0,11.0,21.0,0.0,0.19247079737268785
4.1,1.0,2010.0,4.0,27.0,6.0,4.0,37.0,0.0922946256740822
453.0,1.0,2011.0,3.0,3.0,7.0,40.0,59.0,0.24552872178458263
18.1,1.0,2011.0,12.0,16.0,8.0,40.0,0.0,0.8981049472236863
9.7,1.0,2012.0,7.0,10.0,13.0,13.0,7.0,0.20881761263484966
6.0,1.0,2012.0,10.0,22.0,10.0,43.0,0.0,0.16144014569733592
5.0,1.0,2014.0,2.0,12.0,8.0,4.0,10.0,0.12404988686086678
6.9,2.0,2012.0,1.0,30.0,13.0,25.0,0.0,0.17417239730443262
14.5,1.0,2014.0,4.0,25.0,19.0,37.0,49.0,0.4751170977149855
14.1,1.0,2009.0,11.0,7.0,14.0,13.0,0.0,0.17883473881086978
6.9,1.0,2012.0,8.0,15.0,21.0,23.0,38.0,0.21565470744458035
16.0,1.0,2013.0,10.0,5.0,20.0,24.0,51.0,0.0003186497459649255
6.5,6.0,2015.0,6.0,22.0,1.0,54.0,24.0,0.15181431017107924
3.3,1.0,2010.0,9.0,7.0,2.0,25.0,0.0,0.1314102904080585
6.5,2.0,2011.0,6.0,13.0,10.0,59.0,34.0,0.13264552326790718
5.0,2.0,2013.0,4.0,11.0,9.0,14.0,0.0,0.09451177862169106
6.1,1.0,2011.0,7.0,16.0,6.0,12.0,0.0,0.35508922419437655
5.3,1.0,2009.0,11.0,26.0,18.0,36.0,0.0,0.21116017021087852
10.9,3.0,2011.0,4.0,8.0,17.0,25.0,13.0,0.320578843408399
43.0,1.0,2011.0,11.0,12.0,2.0,4.0,4.0,0.08766246987114212
5.5,1.0,2013.0,9.0,25.0,14.0,47.0,0.0,0.10447075031048077
10.0,1.0,2014.0,1.0,17.0,22.0,33.0,39.0,0.4806258554140721
4.0,1.0,2014.0,8.0,5.0,16.0,40.0,0.0,0.061573971464615476
2.9,1.0,2009.0,1.0,10.0,16.0,28.0,0.0,0.0326395695323445
6.9,1.0,2011.0,1.0,8.0,16.0,35.0,0.0,0.2824484571770956
8.9,2.0,2011.0,4.0,20.0,22.0,47.0,0.0,0.3005051028230814
4.5,1.0,2013.0,1.0,21.0,19.0,8.0,58.0,0.10690516782301013
4.5,5.0,2013.0,9.0,13.0,11.0,44.0,0.0,0.03754606571719672
12.9,1.0,2011.0,11.0,5.0,23.0,43.0,58.0,0.6009554280859102
5.3,2.0,2010.0,6.0,26.0,8.0,49.0,46.0,0.2219841083847082
6.9,1.0,2010.0,7.0,6.0,17.0,9.0,32.0,0.21622698715578315
26.9,1.0,2011.0,11.0,23.0,17.0,58.0,0.0,0.9634863048472273
6.0,1.0,2013.0,2.0,15.0,17.0,36.0,0.0,0.25225992039361284
6.0,1.0,2014.0,6.0,30.0,11.0,26.0,37.0,0.2101830319235826
14.5,2.0,2014.0,10.0,11.0,19.0,30.0,26.0,0.21405713995320666
3.3,1.0,2011.0,5.0,9.0,22.0,27.0,35.0,0.06254022661024614
9.7,1.0,2011.0,6.0,21.0,19.0,47.0,46.0,0.47222044650220313
4.5,2.0,2012.0,7.0,29.0,15.0,27.0,45.0,0.11120663502698498
15.5,1.0,2012.0,11.0,12.0,17.0,59.0,46.0,0.5589357887444096
15.5,1.0,2014.0,7.0,9.0,14.0,51.0,0.0,0.4077971560363069
14.0,2.0,2015.0,3.0,14.0,22.0,19.0,1.0,0.5116722765323262
14.1,1.0,2010.0,10.0,7.0,21.0,9.0,35.0,0.6483992062943822
18.5,2.0,2010.0,11.0,4.0,17.0,49.0,53.0,0.7152053478999318
12.1,1.0,2011.0,4.0,15.0,18.0,55.0,48.0,0.3384897141340717
11.7,1.0,2012.0,3.0,2.0,13.0,13.0,0.0,0.3995818232180633
3.5,1.0,2012.0,11.0,24.0,9.0,59.0,0.0,0.05898640150601338
10.5,3.0,2014.0,9.0,5.0,0.0,48.0,1.0,0.32878982846031785
20.5,1.0,2014.0,4.0,7.0,7.0,41.0,50.0,0.7812501769090894
2.5,1.0,2009.0,8.0,25.0,1.0,50.0,21.0,0.0
21.0,1.0,2013.0,4.0,17.0,18.0,27.0,15.0,0.666740372033624
9.5,6.0,2014.0,9.0,29.0,14.0,34.0,0.0,0.2831378647482934
8.9,2.0,2010.0,12.0,24.0,22.0,34.0,0.0,0.4140783719201271
4.5,1.0,2013.0,3.0,11.0,9.0,42.0,26.0,0.13117748590381303
24.5,1.0,2014.0,10.0,7.0,15.0,2.0,6.0,0.5795012873746808
8.5,1.0,2011.0,7.0,15.0,11.0,49.0,0.0,0.30829891150406935
9.5,1.0,2014.0,10.0,30.0,23.0,19.0,0.0,0.30392921753809266
6.5,1.0,2010.0,6.0,15.0,15.0,7.0,0.0,0.3104258413664207
8.5,1.0,2013.0,7.0,29.0,22.0,19.0,22.0,0.3297989811112807
6.5,1.0,2009.0,9.0,27.0,6.0,48.0,0.0,0.2590349678259586
14.9,2.0,2010.0,5.0,7.0,20.0,5.0,0.0,0.5263030021203879
20.5,1.0,2013.0,9.0,19.0,23.0,58.0,8.0,0.7052197693107168
5.0,1.0,2013.0,9.0,13.0,7.0,3.0,17.0,0.13774383478063212
5.0,1.0,2014.0,1.0,4.0,8.0,43.0,24.0,0.15728617424925345
16.5,1.0,2014.0,4.0,21.0,13.0,33.0,3.0,0.30911620807848983
16.0,5.0,2015.0,2.0,28.0,7.0,50.0,5.0,0.365405153288636
10.9,4.0,2010.0,8.0,8.0,13.0,12.0,13.0,0.5961501793128744
16.5,1.0,2012.0,2.0,21.0,12.0,13.0,11.0,0.660497771598058
20.5,6.0,2013.0,7.0,27.0,23.0,20.0,0.0,0.9772643425874484
7.3,1.0,2011.0,12.0,2.0,19.0,50.0,13.0,0.15572256914289262
9.0,3.0,2015.0,6.0,27.0,22.0,6.0,57.0,0.05515000550381343
15.5,1.0,2014.0,3.0,14.0,0.0,5.0,0.0,0.6426054738870959
5.0,1.0,2014.0,8.0,19.0,16.0,52.0,48.0,0.14433280536147985
10.5,1.0,2009.0,7.0,7.0,0.0,19.0,38.0,0.6220598149554384
9.5,3.0,2013.0,8.0,2.0,20.0,12.0,13.0,0.41998340210720925
4.1,1.0,2009.0,3.0,30.0,10.0,56.0,0.0,0.11122784199385936
12.1,2.0,2011.0,12.0,1.0,15.0,38.0,24.0,0.38499715901531545
7.0,1.0,2013.0,11.0,24.0,20.0,54.0,0.0,0.34517597249752113
4.9,1.0,2010.0,4.0,15.0,21.0,12.0,39.0,0.10576589262401416
4.9,1.0,2010.0,12.0,8.0,8.0,14.0,0.0,0.08634677162517905
5.5,2.0,2013.0,7.0,11.0,21.0,10.0,0.0,0.18756999746613276
7.0,1.0,2013.0,7.0,31.0,9.0,31.0,0.0,0.16472812280913218
3.7,1.0,2010.0,3.0,22.0,14.0,59.0,45.0,0.06929170958803352
6.5,4.0,2011.0,12.0,21.0,21.0,40.0,17.0,0.2870319272956576
6.5,1.0,2012.0,10.0,10.0,12.0,40.0,54.0,0.16501764813317138
17.0,1.0,2013.0,1.0,4.0,17.0,6.0,26.0,0.7973159092522062
10.1,1.0,2009.0,11.0,12.0,8.0,33.0,0.0,0.3937689161668898
18.9,5.0,2011.0,2.0,16.0,12.0,2.0,0.0,0.6179832539526471
8.5,1.0,2013.0,3.0,11.0,9.0,31.0,0.0,0.32367103573183315
7.0,1.0,2014.0,11.0,6.0,23.0,10.0,0.0,0.20501315644259704
8.5,1.0,2014.0,12.0,13.0,18.0,37.0,0.0,0.24429339531114827
7.7,1.0,2009.0,1.0,27.0,11.0,55.0,16.0,0.17169912943608
5.7,2.0,2010.0,12.0,3.0,22.0,8.0,47.0,0.15277594532468156
4.5,2.0,2013.0,12.0,14.0,2.0,4.0,0.0,0.08304377658855332
7.7,1.0,2012.0,3.0,12.0,6.0,57.0,20.0,0.24558953893394572
8.0,2.0,2013.0,5.0,25.0,2.0,42.0,55.0,0.396540916747101
4.5,1.0,2009.0,8.0,26.0,15.0,59.0,53.0,0.13621905728886324
5.7,2.0,2012.0,1.0,18.0,13.0,52.0,0.0,0.09751502582438716
9.7,2.0,2010.0,4.0,17.0,23.0,43.0,40.0,0.44272438185652924
10.9,1.0,2010.0,10.0,31.0,1.0,12.0,41.0,0.30889040880180935
5.7,1.0,2010.0,11.0,10.0,16.0,44.0,0.0,0.34759002834552627
4.0,1.0,2014.0,1.0,18.0,23.0,3.0,0.0,0.13491379291562844
4.9,3.0,2009.0,8.0,20.0,13.0,25.0,0.0,0.06607459767866693
13.3,1.0,2009.0,10.0,6.0,18.0,24.0,14.0,0.5441737140175116
8.9,1.0,2011.0,5.0,9.0,13.0,6.0,40.0,0.31395950420450774
4.5,1.0,2012.0,7.0,22.0,16.0,36.0,14.0,0.12929771650003544
20.0,2.0,2012.0,9.0,8.0,5.0,19.0,0.0,0.937232570626918
7.0,1.0,2015.0,3.0,1.0,2.0,8.0,36.0,0.1895850931086505
4.5,5.0,2009.0,3.0,18.0,19.0,47.0,0.0,0.15582419134125855
12.9,1.0,2011.0,11.0,1.0,9.0,52.0,40.0,0.3201838803904814
57.33,2.0,2014.0,8.0,11.0,19.0,37.0,0.0,0.0
8.9,1.0,2010.0,6.0,15.0,1.0,6.0,0.0,0.3960372980678243
13.0,1.0,2014.0,2.0,7.0,22.0,43.0,37.0,0.6499372070551352
9.7,1.0,2012.0,3.0,29.0,18.0,39.0,0.0,0.4626094697848018
11.0,3.0,2013.0,1.0,16.0,19.0,55.0,0.0,0.45935872129227356
5.5,1.0,2014.0,12.0,23.0,20.0,50.0,0.0,0.16885757341032362
4.9,1.0,2011.0,5.0,5.0,20.0,30.0,0.0,0.16551409499737002
9.3,3.0,2009.0,8.0,10.0,18.0,12.0,0.0,0.3663383687641531
8.5,1.0,2010.0,4.0,16.0,20.0,35.0,21.0,0.31491185857623655
11.3,1.0,2011.0,10.0,10.0,7.0,32.0,0.0,0.645501517098112
13.7,1.0,2012.0,3.0,13.0,21.0,24.0,0.0,0.6160172306676198
6.9,1.0,2012.0,1.0,6.0,6.0,51.0,46.0,0.20219606522682013
8.1,1.0,2012.0,7.0,31.0,7.0,20.0,31.0,0.5534685198798477
11.0,1.0,2013.0,1.0,2.0,21.0,0.0,0.0,0.4256725924580479
6.9,2.0,2011.0,7.0,6.0,8.0,56.0,49.0,0.14219408271022071
4.5,2.0,2013.0,8.0,27.0,18.0,55.0,0.0,0.11546908969692996
6.1,1.0,2010.0,4.0,20.0,19.0,31.0,0.0,0.2582046668859262
7.7,5.0,2011.0,1.0,22.0,23.0,24.0,0.0,0.34117836415094516
12.9,1.0,2011.0,8.0,15.0,20.0,36.0,40.0,0.6686661719226333
8.1,1.0,2012.0,7.0,5.0,12.0,23.0,0.0,0.1675877555237945
12.1,4.0,2010.0,8.0,30.0,19.0,58.0,0.0,0.6175312944119661
9.3,1.0,2011.0,8.0,4.0,18.0,39.0,50.0,0.14902399710316308
21.5,1.0,2014.0,1.0,9.0,21.0,55.0,0.0,0.5519013215818968
6.9,2.0,2011.0,9.0,18.0,14.0,41.0,56.0,0.2753460012781055
10.0,1.0,2014.0,1.0,30.0,21.0,38.0,0.0,0.30879370181543314
8.5,1.0,2014.0,9.0,3.0,15.0,29.0,0.0,0.23909777815374664
4.5,5.0,2010.0,8.0,8.0,16.0,47.0,0.0,0.11192559014617616
6.9,3.0,2011.0,9.0,10.0,23.0,51.0,43.0,0.23995146487114816
6.5,1.0,2010.0,3.0,12.0,13.0,30.0,0.0,0.22748667386341673
4.9,1.0,2010.0,10.0,26.0,15.0,25.0,0.0,0.1746097668626576
13.3,4.0,2011.0,4.0,24.0,21.0,6.0,14.0,0.5967321151744068
18.5,1.0,2011.0,6.0,20.0,14.0,52.0,22.0,0.9116800434542646
8.0,1.0,2012.0,11.0,18.0,15.0,58.0,0.0,0.23674389995366066
6.5,1.0,2012.0,4.0,30.0,14.0,56.0,33.0,0.11850137971032415
12.9,1.0,2009.0,10.0,15.0,19.0,30.0,0.0,0.5555389461394947
4.1,1.0,2010.0,10.0,20.0,18.0,19.0,41.0,0.12688899241609788
10.5,1.0,2011.0,2.0,7.0,8.0,39.0,21.0,0.3254809849832633
12.1,1.0,2011.0,6.0,14.0,23.0,51.0,0.0,0.5301090018162146
13.7,1.0,2011.0,6.0,22.0,23.0,45.0,19.0,0.3485459241825844
16.1,1.0,2012.0,6.0,6.0,15.0,5.0,32.0,0.6505247097100468
3.0,1.0,2014.0,8.0,25.0,20.0,37.0,22.0,0.040645467432533944
8.5,1.0,2010.0,12.0,15.0,22.0,18.0,27.0,0.5522804382639308
13.5,1.0,2015.0,4.0,1.0,22.0,29.0,31.0,0.5163423243056019
4.9,1.0,2011.0,10.0,17.0,18.0,58.0,23.0,0.030753788131595006
4.9,1.0,2012.0,3.0,15.0,20.0,31.0,31.0,0.12021903380415086
5.5,1.0,2015.0,1.0,10.0,21.0,18.0,25.0,0.048454217475037885
15.0,1.0,2013.0,1.0,15.0,16.0,2.0,57.0,0.5125137826499808
